Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
6765,1405,r***n,0.117647059,0.071428571,0,0.7750115741,0.357142857,0.993592814,0.7750115741,0,1,0
6769,2375,3***2,0.083333333,0.032258065,0,0.1305142196,0.419354839,0,0.1305142196,0,7,0
6770,2441,k***a,0.034482759,0.2,0,0.0231597222,0,0,0.0231597222,1,1,0
6771,2441,r***l,0.04,0.2,0,0.2584375000,0,0,0.2584375000,0.944444444,1,0
6772,2441,l***p,0.222222222,0.4,0,0.4266203704,0,0,0.4265509259,1,1,0
6774,444,c***e,0.111111111,0.071428571,0,0.5539969136,0,0.993592814,0.5539969136,0,3,0
6775,444,t***-,0.133333333,0.142857143,0,0.2007986111,0,0.993592814,0.2007870370,0.909090909,3,0
6777,444,m***m,0.042553191,0.285714286,0.5,0.6346180556,0,0.993592814,0.6344830247,0.806451613,3,0
6778,444,_***3,0.333333333,0.071428571,0,0.6921990741,0,0.993592814,0.6921990741,0,3,0
6782,1707,4***o,0.125,0.052631579,0,0.0544626323,0.052631579,0,0.0544626323,0,7,0
6784,1707,e***v,0.111111111,0.052631579,0,0.0917278439,0.052631579,0,0.0917278439,0,7,0
6785,1707,s***e,0.038461538,0.105263158,0,0.9028521825,0.052631579,0,0.1414054233,0.76,7,0
6788,1714,_***s,0.076923077,0.022222222,0,0.0000115741,0.6,0.993592814,0.0000115741,0,3,0
6789,1714,i***r,0.017241379,0.022222222,0,0.7452700617,0.6,0.993592814,0.7452700617,0,3,0
6793,1941,h***a,0.045454545,0.066666667,0,0.6200115248,0,0.999935281,0.6200115248,0,7,0
6794,1941,-***s,0.142857143,0.066666667,0,0.4775081839,0,0.999935281,0.4775081839,0,7,0
6797,203,v***_,0.12,0.2,1,0.6165162037,0.4,0.993592814,0.6164814815,1,1,1
6805,2375,m***h,0.25,0.032258065,0,0.5407589286,0.419354839,0,0.5407589286,0,7,0
6806,2375,w***c,0.75,0.096774194,0.5,0.6915674603,0.419354839,0,0.5386970899,0,7,0
6809,2375,r***t,0.052631579,0.032258065,0,0.6937037037,0.419354839,0,0.6937037037,0,7,0
6810,537,j***j,0.214285714,0.666666667,1,0.5714500661,0,0,0.1037797619,0.714285714,7,1
6814,176,o***d,0.05,0.071428571,0,0.3104166667,0,0,0.3104166667,0,3,0
6815,176,2***9,0,0.071428571,0,0.6196373457,0,0,0.6196373457,0,3,0
6817,176,4***o,0.125,0.071428571,0,0.7660339506,0,0,0.7660339506,0,3,0
6819,1941,y***a,0.055555556,0.066666667,0,0.0087662298,0,0.999935281,0.0087662298,0,7,0
6820,1941,l***t,0.083333333,0.066666667,0,0.0083125927,0,0.999935281,0.0083125927,0,7,0
6821,1941,h***r,0.1,0.066666667,0,0.3410124689,0,0.999935281,0.3410124689,0,7,0
6822,1941,a***u,0.03125,0.066666667,0,0.0909113201,0,0.999935281,0.0909113201,0,7,0
6823,1941,n***t,0.010416667,0.066666667,0,0.8627073551,0,0.999935281,0.8627073551,0,7,0
6824,1941,a***b,0.120689655,0.466666667,1,0.6279563037,0,0.999935281,0.6277846573,0.947368421,7,1
6830,1814,_***h,0.285714286,0.166666667,0,0.0357986111,0,0.993592814,0.0347800926,0.666666667,1,0
6834,1814,e***e,0.007246377,0.083333333,0,0.0769791667,0,0.993592814,0.0769791667,0,1,0
6835,1814,7***e,0.1,0.166666667,0,0.0374884259,0,0.993592814,0.0373958333,1,1,0
6837,2043,l***a,0.032258065,0.2,0,0.0011967593,0,0,0.0000648148,0.75,5,0
6840,2043,o***t,0.015384615,0.1,0,0.0014976852,0,0,0.0014976852,0.782608696,5,0
6842,1453,b***u,0.25,0.041666667,0,0.9955671296,0.25,0,0.9955671296,0,1,0
6843,183,0***y,0.054054054,0.4,0,0.0011507937,0,0,0.0003339947,0.75,7,0
6845,183,y***c,0.5,0.2,0,0.0513475529,0,0,0.0513475529,1,7,0
6846,183,l***y,0.222222222,0.4,0,0.0772205688,0,0,0.0772205688,0.833333333,7,0
6847,2336,r***m,0.04,0.033333333,0,0.7062334656,0.4,0.676404764,0.7062334656,0,7,0
6848,2336,t***e,0.159574468,0.5,1,0.9872701720,0.4,0.676404764,0.7003257275,0.884615385,7,1
6853,632,e***c,0.023255814,0.111111111,0,0.9925254630,0,0.967640476,0.9925254630,0.909090909,5,0
6854,632,s***n,0.023529412,0.222222222,0,0.8606087963,0,0.967640476,0.8605995370,0.935483871,5,0
6856,632,n***t,0.010416667,0.111111111,0,0.9883240741,0,0.967640476,0.9883240741,1,5,0
6857,1904,s***j,0.2,0.1,0,0.0001041667,0,0,0.0001041667,0.666666667,1,0
6859,1904,l***e,0.028571429,0.1,0,0.3349421296,0,0,0.3349421296,0.76,1,0
6860,1904,l***g,0.555555556,0.5,0.5,0.8443750000,0,0,0.8443750000,0.75,1,1
6868,1034,0***l,0.037037037,0.166666667,0,0.0177546296,0,0.999935281,0.0177546296,0.8,3,0
6869,1034,8***8,0.142857143,0.333333333,0,0.3204861111,0,0.999935281,0.0143827161,0.857142857,3,0
6871,1034,f***d,0.25,0.166666667,0,0.0265817901,0,0.999935281,0.0265817901,1,3,0
6876,1217,y***m,0.157894737,0.214285714,0,0.0459920635,0,0,0.0459854497,0.5,7,0
6881,1936,b***f,0.5,0.02173913,0,0.4256944444,0.608695652,0.993592814,0.4256944444,0,1,0
6882,1936,0***h,0.034482759,0.02173913,0,0.5206481481,0.608695652,0.993592814,0.5206481481,0,1,0
6884,1936,h***h,0.020833333,0.02173913,0,0.5397685185,0.608695652,0.993592814,0.5397685185,0,1,0
6887,2304,i***i,0.016528926,0.074074074,0,0.0173472222,0.333333333,0.54696667,0.0000393519,0,5,0
6889,817,n***t,0.010416667,0.022222222,0,0.9463125000,0.6,0.993592814,0.9463125000,0,5,0
6892,966,7***a,0.4,0.126984127,0,0.8956564153,0.714285714,0.993592814,0.7988872355,0.714285714,7,0
6894,966,l***a,0.016129032,0.015873016,0,0.9160300926,0.714285714,0.993592814,0.9160300926,0,7,0
6897,1936,r***h,0.172131148,0.456521739,1,0.5511805556,0.608695652,0.993592814,0.5507291667,0.976744186,1,1
6898,1936,r***4,0.333333333,0.02173913,0,0.7401967593,0.608695652,0.993592814,0.7401967593,0,1,0
6900,817,q***3,1,0.177777778,0,0.1854050926,0.6,0.993592814,0.1445833333,1,5,0
6901,817,i***u,0.28,0.155555556,0,0.3974652778,0.6,0.993592814,0.1488611111,1,5,0
6906,2304,_***v,0.166666667,0.037037037,0,0.9974074074,0.333333333,0.54696667,0.9974074074,0,5,0
6908,1136,8***m,0.157894737,0.4,0,0.9519236111,0,0,0.0522777778,0.923076923,5,0
6918,1136,u***n,0.363636364,0.533333333,0,0.0029629630,0,0,0.0028171296,0.75,5,0
6920,1136,i***l,0.022222222,0.066666667,0,0.4703263889,0,0,0.4703263889,0,5,0
6925,817,u***3,0.05,0.022222222,0,0.0000046296,0.6,0.993592814,0.0000046296,0,5,0
6926,817,q***0,0.125,0.022222222,0,0.0000046296,0.6,0.993592814,0.0000046296,0,5,0
6927,817,g***s,0.041666667,0.022222222,0,0.0000185185,0.6,0.993592814,0.0000185185,0,5,0
6929,966,n***t,0.010416667,0.015873016,0,0.9949520503,0.714285714,0.993592814,0.9949520503,0,7,0
6931,2391,q***a,0.111111111,0.111111111,0,0.0000069444,0,0,0.0000069444,0.6,5,0
6932,2391,h***b,0.02173913,0.111111111,0,0,0,0,0,0.833333333,5,0
6933,2391,l***t,0.083333333,0.111111111,0,0.0000138889,0,0,0.0000138889,0.888888889,5,0
6934,2391,o***a,0.046153846,0.333333333,0,0.3957037037,0,0,0.0003194444,0.923076923,5,0
6935,2132,2***0,0.277777778,0.333333333,1,0.1054436728,0,0,0.1054012346,0.571428571,3,1
6938,2132,m***i,0.071428571,0.066666667,0,0.4535648148,0,0,0.4535648148,0,3,0
6941,2132,t***a,0.055555556,0.066666667,0,0.9355902778,0,0,0.9355902778,0,3,0
6942,2391,g***a,0.027777778,0.111111111,0,0.0073009259,0,0,0.0073009259,1,5,0
6943,2391,e***e,0.007246377,0.111111111,0,0.5024699074,0,0,0.5024699074,0.865671642,5,0
6950,2391,i***o,0.03030303,0.111111111,0,0.6733217593,0,0,0.6733217593,0.866666667,5,0
6951,2200,u***n,0.045454545,0.071428571,0,0.0000082672,0,0,0.0000082672,0,7,0
6952,2200,9***4,0.5,0.214285714,0,0.0002033730,0,0,0.0001868386,0.5,7,0
6954,2200,z***0,0.333333333,0.071428571,0,0.0000181878,0,0,0.0000181878,0,7,0
6955,2200,e***h,0.235294118,0.571428571,1,0.5505026455,0,0,0.0920866402,1,7,1
6957,2200,0***0,0.022222222,0.071428571,0,0.9635367063,0,0,0.9635367064,0,7,0
6958,1221,0***e,0.01754386,0.125,0,0.7625023148,0,0.993592814,0.7625023148,0.793103448,5,0
6959,1432,n***2,0.142857143,0.066666667,0,0.2306828704,0,0,0.2306828704,0,7,0
6960,1221,e***2,0.555555556,0.625,1,0.3842361111,0,0.993592814,0.0203009259,0.333333333,5,1
6963,1432,n***o,0.12195122,0.333333333,0,0.8133399471,0,0,0.8115972222,1,7,0
6964,394,f***f,0.066666667,0.045454545,0,0.0000270062,0.181818182,0.995146071,0.0000270062,0,3,0
6965,394,l***7,0.333333333,0.090909091,0,0.0000501543,0.181818182,0.995146071,0.0000270062,0,3,0
6967,394,o***h,0.058823529,0.045454545,0,0.0043325617,0.181818182,0.995146071,0.0043325617,0,3,0
6968,394,e***e,0.007246377,0.045454545,0,0.0596720679,0.181818182,0.995146071,0.0596720679,0,3,0
6969,394,a***t,0.022727273,0.045454545,0,0.1904629630,0.181818182,0.995146071,0.1904629630,0,3,0
6971,1298,v***d,0.428571429,0.1875,0.5,0.0374305556,0,0,0.0372337963,0.75,1,1
6973,1298,2***2,0.035087719,0.125,0,0.0479745370,0,0,0.0475347222,0.866666667,1,0
6975,1298,m***a,0.017241379,0.0625,0,0.0712037037,0,0,0.0712037037,0,1,0
6976,1298,s***u,0.260869565,0.375,0,0.8056712963,0,0,0.1879976852,0.8,1,0
6977,1298,a***1,0.076923077,0.1875,0,0.5861921296,0,0,0.4737962963,0.846153846,1,0
6986,1755,a***k,0.013333333,0.032258065,0,0.0001620370,0.419354839,0.993528095,0.0001620370,0,3,0
6987,1755,4***h,0.214285714,0.096774194,0,0.1504591049,0.419354839,0.993528095,0.0173572531,0,3,0
6990,1755,k***h,1,0.064516129,0,0.0448418210,0.419354839,0.993528095,0.0446759259,0,3,0
6991,1755,.***.,0.090909091,0.032258065,0,0.5833410494,0.419354839,0.993528095,0.5833410494,0,3,0
6993,562,b***b,0.051948052,0.571428571,0.5,0.0187962963,0,0,0.0184606481,0.774193548,1,1
7000,1221,s***r,0.047619048,0.125,0,0.6137916667,0,0.993592814,0.6137916667,0.846153846,5,0
7004,1786,c***n,0.045454545,0.1,0,0.6768882275,0,0,0.6768882275,0.833333333,7,0
7007,1986,n***b,0.266666667,0.148148148,0.5,0.9377800926,0.333333333,0.993592814,0.9375347222,0.666666667,5,1
7008,918,a***l,0.098360656,0.4,1,0.1194494048,0,0.993592814,0.1193154762,0.833333333,7,1
7012,918,2***l,0.035714286,0.066666667,0,0.2277645503,0,0.993592814,0.2277645503,0,7,0
7013,918,a***a,0.012084592,0.266666667,0,0.8533283730,0,0.993592814,0.5247784392,0.848214286,7,0
7015,1937,l***x,0.25,0.111111111,0,0.0000192901,0,0,0.0000192901,0.333333333,3,0
7016,1986,n***t,0.010416667,0.037037037,0,0.9753055556,0.333333333,0.993592814,0.9753055556,0,5,0
7018,1937,o***9,0.375,0.333333333,0,0.9071604938,0,0,0.9071412037,0.75,3,0
7019,401,l***r,0.043478261,0.058823529,0,0.4747701720,0,0,0.4747701720,0,7,0
7026,1403,h***-,0.166666667,0.0625,0,0.3444097222,0,0,0.3444097222,0,7,0
7028,1403,c***r,0.052631579,0.0625,0,0.4216352513,0,0,0.4216352513,0,7,0
7029,1403,e***e,0.014492754,0.125,0,0.4842559524,0,0,0.4842294974,0.865671642,7,0
7037,1520,a***y,0.086956522,0.105263158,0,0.0076543210,0.052631579,0,0.0076388889,0.866666667,3,0
7039,1520,b***b,0.077922078,0.315789474,1,0.1441936728,0.052631579,0,0.0178896605,0.774193548,3,1
7040,1520,n***e,0.042253521,0.157894737,0,0.0183912037,0.052631579,0,0.0073148148,1,3,0
7046,1152,h***k,0.125,0.043478261,0,0.2688740079,0.217391304,0,0.2688740079,0,7,0
7047,1152,i***l,0.022222222,0.043478261,0,0.0542691799,0.217391304,0,0.0542691799,0,7,0
7049,1152,n***0,0.157894737,0.130434783,0,0.4228835979,0.217391304,0,0.2674355159,0.75,7,0
7051,1703,n***e,0.042253521,0.066666667,0,0.9870563272,0.6,0.993592814,0.8991165123,0,3,0
7056,1703,a***e,0.348837209,0.666666667,1,0.9819637346,0.6,0.993592814,0.9817361111,0.857142857,3,1
7057,2205,1***4,0.6,0.411764706,1,0.9917052469,0.647058824,0.993592814,0.9914120370,1,3,1
7061,1050,s***w,0.130434783,0.125,0,0.8333796296,0.25,0,0.3662615741,0.833333333,1,0
7062,1050,z***z,0.025641026,0.041666667,0,0.4133680556,0.25,0,0.4133680556,0,1,0
7064,918,k***r,0.071428571,0.066666667,0,0.5550710979,0,0.993592814,0.5550710979,0,7,0
7065,918,p***u,0.25,0.066666667,0,0.5622652116,0,0.993592814,0.5622652116,0,7,0
7066,1718,0***y,0.081081081,0.5,0.5,0.0211987434,0,0,0.0211755952,0.75,7,1
7067,1718,1***1,0.018518519,0.166666667,0,0.6344130291,0,0,0.6344130291,0.806451613,7,0
7068,1718,s***-,0.066666667,0.166666667,0,0.9128125000,0,0,0.9128125000,0.7,7,0
7071,2205,a***0,0.034482759,0.039215686,0,0.9337731481,0.647058824,0.993592814,0.9337731481,0,3,0
7075,1152,i***d,0.04,0.130434783,0,0.9581250000,0.217391304,0,0.9208366402,0.933333333,7,0
7079,1152,s***e,0.038461538,0.086956522,0,0.5985119048,0.217391304,0,0.2284672619,0,7,0
7080,2205,m***r,0.025,0.019607843,0,0.9577083333,0.647058824,0.993592814,0.9577083333,0,3,0
7082,316,9***8,0.086956522,0.142857143,0,0.0064467593,0,0,0.0036226852,0.8,3,0
7083,316,l***c,0.083333333,0.142857143,0,0.0000347222,0,0,0.0000347222,0.875,3,0
7087,316,a***a,0.012084592,0.285714286,1,0.0188657407,0,0,0.0188657407,0.848214286,3,1
7092,1520,i***a,0.024590164,0.157894737,0,0.9073996914,0.052631579,0,0.2447145062,0.9,3,0
7093,1520,4***1,0.076923077,0.052631579,0,0.8027314815,0.052631579,0,0.8027314815,0,3,0
7103,1786,e***1,0.25,0.1,0,0.9779447751,0,0,0.9779447751,1,7,0
7104,667,w***k,0.769230769,0.322580645,1,0.8857109788,0.419354839,0.993592814,0.8856812169,1,7,1
7109,282,t***1,0.058823529,0.055555556,0,0.3007919974,0,0,0.3007919974,0,7,0
7110,282,r***4,0.333333333,0.055555556,0,0.4071130952,0,0,0.4071130952,0,7,0
7111,282,r***e,0.059701493,0.222222222,0.5,0.6648296958,0,0,0.4141253307,0.806451613,7,1
7112,282,e***-,0.4,0.111111111,0,0.4887764550,0,0,0.4887681878,1,7,0
7113,282,9***2,1,0.166666667,0,0.6754745370,0,0,0.4178736772,1,7,0
7119,1386,8***8,0.142857143,0.125,0,0.0015586420,0,0,0.0005092593,0.857142857,3,0
7120,1386,2***0,0.111111111,0.125,0,0.0008757716,0,0,0.0004320988,0.571428571,3,0
7122,1386,j***3,1,0.3125,0,0.2472492284,0,0,0.0985108025,1,3,0
7123,1386,e***e,0.007246377,0.0625,0,0.0032445988,0,0,0.0032445988,0,3,0
7125,1786,n***r,0.045454545,0.1,0,0.0112334656,0,0,0.0112334656,0.777777778,7,0
7127,1786,i***l,0.022222222,0.1,0,0.0448875661,0,0,0.0448875661,0.727272727,7,0
7131,1050,n***t,0.010416667,0.041666667,0,0.4192592593,0.25,0,0.4192592593,0,1,0
7132,1050,d***a,0.04,0.083333333,0,0.4374421296,0.25,0,0.3559027778,0,1,0
7134,1086,n***r,0.045454545,0.055555556,0,0.0002970679,0,0,0.0002970679,0,3,0
7135,1086,y***s,0.081081081,0.166666667,0.5,0.1081674383,0,0,0.0988194444,0.857142857,3,0
7139,2151,0***h,0.068965517,0.105263158,0,0.0577662037,0.052631579,0,0.0577662037,1,7,0
7140,2151,5***p,0.25,0.052631579,0,0.0774206349,0.052631579,0,0.0774206349,0,7,0
7141,2444,p***n,0.25,0.071428571,0,0.5869768519,0,0,0.5869768519,0,5,0
7143,2151,a***m,0.012345679,0.052631579,0,0.0976984127,0.052631579,0,0.0976984127,0,7,0
7144,2444,r***s,0.25,0.5,1,0.3908819444,0,0,0.0085486111,0.9,5,1
7150,2469,0***0,0.044444444,0.076923077,0,0.0783895503,0.307692308,0,0.0783812831,0,7,0
7151,2469,e***m,0.016666667,0.038461538,0,0.0682374339,0.307692308,0,0.0682374339,0,7,0
7152,2469,9***9,0.066666667,0.115384615,0,0.5852843915,0.307692308,0,0.5852843915,0.833333333,7,0
7157,2226,h***.,1,0.333333333,0,0.1704166667,0,0,0.1703009259,1,1,0
7159,604,u***n,0.045454545,0.066666667,0,0.0000810185,0,0,0.0000810185,0,1,0
7160,604,3***0,0.25,0.066666667,0,0.0000462963,0,0,0.0000462963,0,1,0
7162,604,m***a,0.086206897,0.333333333,0,0.6431944444,0,0,0.0011458333,0.851851852,1,0
7164,2444,f***z,0.111111111,0.071428571,0,0.5900972222,0,0,0.5900972222,0,5,0
7165,2444,a***2,0.4,0.142857143,0,0.7870949074,0,0,0.7868773148,1,5,0
7166,2444,y***g,0.166666667,0.071428571,0,0.8523819444,0,0,0.8523819444,0,5,0
7168,2444,m***l,0.071428571,0.071428571,0,0.9555578704,0,0,0.9555578704,0,5,0
7174,361,s***u,0.043478261,0.090909091,0,0.0727970679,0,0,0.0727970679,0,3,0
7175,361,h***o,0.230769231,0.272727273,0,0.0724729938,0,0,0.0724305556,1,3,0
7181,497,2***a,0.318181818,0.333333333,1,0.9528125000,0.142857143,0.999935281,0.9526769180,1,7,1
7187,129,a***n,0.04,0.571428571,0,0.0001620370,0,0,0.0001087963,0.666666667,5,0
7189,497,c***0,0.4,0.095238095,0,0.6000760582,0.142857143,0.999935281,0.4540410053,0,7,0
7192,497,0***e,0.01754386,0.047619048,0,0.9232688492,0.142857143,0.999935281,0.9232688492,0,7,0
7193,497,b***b,0.051948052,0.19047619,0.5,0.7880886243,0.142857143,0.999935281,0.7880489418,0.774193548,7,1
7197,2469,g***n,0.138888889,0.192307692,0,0.5297222222,0.307692308,0,0.3968088624,0.818181818,7,0
7205,311,*****,0.333333333,0.032258065,0,0.2290773810,0.419354839,0,0.2290773810,0,7,0
7206,311,a***n,0.1,0.322580645,1,0.4464599868,0.419354839,0,0.4460168651,0.666666667,7,1
7207,658,l***h,0.352941176,0.070588235,0,0.1153587963,0.788235294,0.993528095,0.1153587963,0,7,0
7209,658,i***0,0.23255814,0.117647059,0.5,0.1247486772,0.788235294,0.993528095,0.1128373016,0.916666667,7,1
7210,525,n***t,0.010416667,0.047619048,0,0.9861673280,0.142857143,0.993592814,0.9861673280,0,7,0
7211,525,1***w,0.5,0.047619048,0,0.9927083333,0.142857143,0.993592814,0.9927083333,0,7,0
7212,525,p***b,0.125,0.047619048,0,0.9961805556,0.142857143,0.993592814,0.9961805556,0,7,0
7214,1161,d***x,0,0.047619048,0,0.9127397487,0.142857143,0.993528095,0.9127397487,0,7,0
7215,1997,r***h,0.008196721,0.03125,0,0.8274090608,0.4375,0,0.8274090608,0,7,0
7220,525,t***r,0.05,0.047619048,0,0.7403207672,0.142857143,0.993592814,0.7403207672,0,7,0
7223,1044,t***e,0.031914894,0.1875,0,0.9269031085,0,0,0.8275496032,0.884615385,7,0
7225,122,0***e,0.035087719,0.2,0,0.0285763889,0,0,0.0285069444,0.793103448,1,0
7226,122,-***m,1,0.2,0,0.0004398148,0,0,0.0003587963,1,1,0
7231,122,0***l,0.074074074,0.2,0,0.6201504630,0,0,0.1015740741,0.8,1,0
7233,607,0***0,0.044444444,0.068965517,0,0.2439583333,0.379310345,0.993528095,0.2439583333,0,1,0
7234,257,w***d,0.142857143,0.0625,0,0.0000115741,0,0,0.0000115741,0,5,0
7237,257,e***g,0.142857143,0.125,0,0.0517592593,0,0,0.0009004630,0.714285714,5,0
7239,607,i***l,0.2,0.310344828,1,0.8789814815,0.379310345,0.993528095,0.8786111111,0.727272727,1,1
7242,658,y***r,0.2,0.011764706,0,0.9363210979,0.788235294,0.993528095,0.9363210979,0,7,0
7244,658,n***t,0.010416667,0.011764706,0,0.9454001323,0.788235294,0.993528095,0.9454001323,0,7,0
7246,1947,4***3,0.5,0.032258065,0,0.0000474537,0.419354839,0.993592814,0.0000474537,0,10,0
7250,1947,i***a,0.024590164,0.096774194,0,0.0018125000,0.419354839,0.993592814,0.0016782407,0,10,0
7256,607,a***-,0.125,0.103448276,0,0.9504166667,0.379310345,0.993528095,0.9503587963,1,1,0
7257,607,a***o,0.025210084,0.103448276,0,0.9531712963,0.379310345,0.993528095,0.9531250000,0.757575758,1,0
7268,658,y***s,0.162162162,0.070588235,0.5,0.4602546296,0.788235294,0.993528095,0.4176140873,0,7,0
7269,658,a***e,0.046511628,0.047058824,0,0.5003885582,0.788235294,0.993528095,0.4619295635,0,7,0
7273,658,r***o,0.046511628,0.023529412,0,0.4913492063,0.788235294,0.993528095,0.4707919974,0,7,0
7275,1358,1***9,0.9,0.473684211,1,0.2445995370,0.052631579,0,0.0064467593,0.5,5,1
7276,1358,7***l,0.090909091,0.052631579,0,0.0091944444,0.052631579,0,0.0091944444,0,5,0
7282,607,a***k,0.013333333,0.034482759,0,0.2353125000,0.379310345,0.993528095,0.2353125000,0,1,0
7286,23,m***a,0.051724138,0.071428571,0,0.0078194444,0.571428571,0.993592814,0.0031759259,0,5,0
7287,860,p***d,0.666666667,0.032258065,0,0.0039351852,0.709677419,0.993592814,0.0009854497,0,7,0
7289,860,m***s,0.2,0.016129032,0,0.0018138228,0.709677419,0.993592814,0.0018138228,0,7,0
7300,1863,o***a,0.015384615,0.016129032,0,0.9960493827,0.709677419,0.993592814,0.9960493827,0,3,0
7301,1863,o***p,0.0625,0.016129032,0,0.9969984568,0.709677419,0.993592814,0.9969984568,0,3,0
7302,23,h***t,0.055555556,0.023809524,0,0.9527870370,0.571428571,0.993592814,0.9527870370,0,5,0
7303,23,r***h,0.090163934,0.261904762,0.5,0.9904444444,0.571428571,0.993592814,0.9839606481,0.976744186,5,1
7304,356,r***-,0.1,0.071428571,0,0.1098644180,0,0,0.1098644180,0,7,0
7305,356,e***l,0.075471698,0.285714286,0.5,0.0904596561,0,0,0.0904199735,0.857142857,7,1
7309,356,r***l,0.04,0.071428571,0,0.1247486772,0,0,0.1247486772,0,7,0
7310,356,n***j,0.142857143,0.071428571,0,0.7859308862,0,0,0.7859308862,0,7,0
7311,356,_***n,0.066666667,0.071428571,0,0.2389451058,0,0,0.2389451058,0,7,0
7312,356,m***3,0.25,0.071428571,0,0.8870056217,0,0,0.8870056217,0,7,0
7314,942,7***e,0.1,0.0625,0,0.6247183642,0.4375,0.967640476,0.6246952161,0,3,0
7318,2010,r***e,0.014925373,0.03030303,0,0.9788756614,0.454545455,0.993592814,0.9788756614,0,7,0
7319,773,8***r,0.125,0.047619048,0,0.0094229497,0.142857143,0.993592814,0.0094229497,0,7,0
7320,773,6***2,0.1,0.047619048,0,0.0358035714,0.142857143,0.993592814,0.0358035714,0,7,0
7321,773,4***9,0.294117647,0.238095238,0.5,0.0147833995,0.142857143,0.993592814,0.0034143519,0.888888889,7,1
7324,773,y***a,0.055555556,0.047619048,0,0.0271378968,0.142857143,0.993592814,0.0271378968,0,7,0
7325,773,j***e,0.5,0.047619048,0,0.0634887566,0.142857143,0.993592814,0.0634887566,0,7,0
7328,473,1***u,0.230769231,0.107142857,0.5,0.7771296296,0.357142857,0.514607147,0.7770486111,1,1,1
7331,473,r***1,0.090909091,0.035714286,0,0.9349884259,0.357142857,0.514607147,0.9349884259,0,1,0
7333,1845,0***_,0.222222222,0.05,0,0.9777391975,0.55,0,0.9777391975,0,3,0
7334,1845,i***-,0.142857143,0.025,0,0.9866280864,0.55,0,0.9866280864,0,3,0
7335,1845,i***i,0.008264463,0.025,0,0.9938271605,0.55,0,0.9938271605,0,3,0
7336,273,5***r,0.4375,0.875,1,0.0010400132,0,0,0.0000760582,0.833333333,7,1
7337,273,s***s,0.010204082,0.125,0,0.0006580688,0,0,0.0006580688,0.878787879,7,0
7344,1510,a***k,0.026666667,0.333333333,0,0.3476736111,0,0,0.3476736111,0.891891892,3,0
7345,1478,s***u,0.043478261,0.066666667,0,0.5537152778,0,0,0.5537152778,0,5,0
7347,1478,r***a,0.008695652,0.066666667,0,0.9923356481,0,0,0.9923356481,0,5,0
7348,1478,0***3,0.285714286,0.133333333,0,0.8310254630,0,0,0.6074027778,0.75,5,0
7355,2445,9***5,0.5,0.090909091,0,0.6814120370,0,0,0.6814120370,0,1,0
7362,1127,u***r,0.014084507,0.047619048,0,0.0107106481,0.142857143,0.993592814,0.0107106481,0,5,0
7364,1174,r***7,0.142857143,0.055555556,0,0.8121504630,0,0,0.8121504630,0,5,0
7367,363,-***y,0.2,0.076923077,0,0.0099691358,0,0,0.0099691358,0,3,0
7369,963,r***s,0.035714286,0.029411765,0,0.0117526455,0.470588235,0.999935281,0.0117526455,0,7,0
7370,963,2***o,0.172413793,0.147058824,0,0.2877976190,0.470588235,0.999935281,0.0106448413,0.777777778,7,0
7373,963,c***l,0.086956522,0.058823529,0,0.5694576720,0.470588235,0.999935281,0.5694477513,0,7,0
7374,2417,0***b,0.058823529,0.083333333,0,0.9671620370,0,0,0.9671620370,0,5,0
7375,9,n***t,0.010416667,0.0625,0,0.9919312169,0,0,0.9919312169,0,7,0
7376,963,_***s,0.538461538,0.205882353,0,0.9981712963,0.470588235,0.999935281,0.5662566138,0.6,7,0
7378,1699,s***a,0.02173913,0.095238095,0,0.6429976852,0.142857143,0.993592814,0.6429050926,0,1,0
7380,1699,j***7,0,0.047619048,0,0.8505092593,0.142857143,0.993592814,0.8505092593,0,1,0
7381,1324,g***t,0.2,0.043478261,0,0.0000270062,0.217391304,0.993592814,0.0000270062,0,3,0
7385,363,m***r,0.025,0.076923077,0,0.2878202160,0,0,0.2878202161,0,3,0
7395,2417,g***a,0.222222222,0.666666667,1,0.7449652778,0,0,0.7448773148,1,5,1
7402,963,a***k,0.093333333,0.205882353,1,0.5309060847,0.470588235,0.999935281,0.0740046296,0.891891892,7,1
7411,369,i***t,0.066666667,0.111111111,0,0.9669494048,0,0,0.9669427910,0.636363636,7,0
7413,2039,s***b,0.583333333,0.28,0.5,0.9656712963,0.28,0.993592814,0.6900810185,0.833333333,1,1
7416,2039,m***0,0.0625,0.08,0,0.9820949074,0.28,0.993592814,0.9819907407,0,1,0
7419,2039,s***_,0.03030303,0.04,0,0.9928703704,0.28,0.993592814,0.9928703704,0,1,0
7420,2039,g***u,0.333333333,0.04,0,0.9942708333,0.28,0.993592814,0.9942708333,0,1,0
7433,1909,k***k,0.257142857,0.75,1,0.7521279762,0,0,0.7520502646,0.888888889,7,1
7434,1909,v***a,0.05,0.083333333,0,0.9211607143,0,0,0.9211607143,0,7,0
7435,1539,g***w,1,0.25,1,0.9889351852,0.1,0.999935281,0.9889351852,1,1,1
7436,1539,g***e,0.071428571,0.1,0,0.9943171296,0.1,0.999935281,0.9942824074,1,1,0
7437,1539,k***t,0.0625,0.05,0,0.9965046296,0.1,0.999935281,0.9965046296,0,1,0
